pmcid,pmid,in_pmc_oa_dataset,is_pmc_openaccess,license_code,is_manuscript,is_historical_ocr,is_retracted,version,pmid_from_pmc,doi_from_pmc,title_from_pmc,has_xml,has_pdf,has_text,media_count,xml_url,pdf_url,text_url,checked_at_utc
PMC8966842,35369284,yes,yes,CC BY,no,no,no,1,35369284,10.3389/fcvm.2022.830572,Diagnostic Value of 11C-PIB PET/MR in Cardiac Amyloidosis,yes,yes,yes,4,s3://pmc-oa-opendata/PMC8966842.1/PMC8966842.1.xml?md5=bf6ef803c08ed0bef9039b6eeff9f0c6,s3://pmc-oa-opendata/PMC8966842.1/PMC8966842.1.pdf?md5=0346bb986ee92c0c0815e9c6e65c4ada,s3://pmc-oa-opendata/PMC8966842.1/PMC8966842.1.txt?md5=27ae72b6e2a358050266f0cb9a11ba0c,2026-08-31T10:54:55+00:00
PMC8970316,35369536,yes,yes,CC BY,no,no,no,1,35369536,10.3389/fpain.2022.847578,Understanding Pain and Agitation Through System Analysis Algorithms in People With Dementia. A Novel Explorative Approach by the DIGI.PAIN Study,yes,yes,yes,6,s3://pmc-oa-opendata/PMC8970316.1/PMC8970316.1.xml?md5=4404be049c6a4626b6792839524f9eae,s3://pmc-oa-opendata/PMC8970316.1/PMC8970316.1.pdf?md5=d40d339de029a824178ead28ecacf48a,s3://pmc-oa-opendata/PMC8970316.1/PMC8970316.1.txt?md5=6839bf13de49833e546e4e8662ed61ae,2026-08-31T10:54:56+00:00
PMC8973919,35370599,yes,yes,CC BY,no,no,no,1,35370599,10.3389/fnagi.2022.838223,Association Between Plasma Apolipoprotein M With Alzheimer’s Disease: A Cross-Sectional Pilot Study From China,yes,yes,yes,12,s3://pmc-oa-opendata/PMC8973919.1/PMC8973919.1.xml?md5=e3a1fafc87414e0f1728822e6c07c107,s3://pmc-oa-opendata/PMC8973919.1/PMC8973919.1.pdf?md5=9af8ca6d34c332c53bee0071c500940b,s3://pmc-oa-opendata/PMC8973919.1/PMC8973919.1.txt?md5=87d04db794d3e2b0d13e2b2f399025db,2026-08-31T10:54:58+00:00
PMC8970307,35370601,yes,yes,CC BY,no,no,no,1,35370601,10.3389/fnagi.2022.836568,Computed Tomography Density and β-Amyloid Deposition of Intraorbital Optic Nerve May Assist in Diagnosing Mild Cognitive Impairment and Alzheimer’s Disease: A 18F-Flutemetamol Positron Emission Tomography/Computed Tomography Study,yes,yes,yes,5,s3://pmc-oa-opendata/PMC8970307.1/PMC8970307.1.xml?md5=cd837811027b8cce5c3ed74c3273272c,s3://pmc-oa-opendata/PMC8970307.1/PMC8970307.1.pdf?md5=6055231dced45bcc0d78223b83ca0117,s3://pmc-oa-opendata/PMC8970307.1/PMC8970307.1.txt?md5=7edac4a2b25aa761dc206b04cd478341,2026-08-31T10:55:00+00:00
PMC8965471,35370602,yes,yes,CC BY,no,no,no,1,35370602,10.3389/fnagi.2022.787552,Subjective Cognitive Decline Is More Accurate When Metamemory Is Better,yes,yes,yes,1,s3://pmc-oa-opendata/PMC8965471.1/PMC8965471.1.xml?md5=d3dca72edba89f8cae5992a1386e6b19,s3://pmc-oa-opendata/PMC8965471.1/PMC8965471.1.pdf?md5=e66370242b1f89259ba798043f1aa85a,s3://pmc-oa-opendata/PMC8965471.1/PMC8965471.1.txt?md5=e721068c0f7d75f382fc88c3d8d25123,2026-08-31T10:55:02+00:00
PMC8966426,35370605,yes,yes,CC BY,no,no,no,1,35370605,10.3389/fnagi.2022.836311,"Mediation Effects of IL-1β and IL-18 on the Association Between Vitamin D Levels and Mild Cognitive Impairment Among Chinese Older Adults: A Case–Control Study in Taiyuan, China",yes,yes,yes,2,s3://pmc-oa-opendata/PMC8966426.1/PMC8966426.1.xml?md5=0c2a07e7d09cd449081bf34006514ff1,s3://pmc-oa-opendata/PMC8966426.1/PMC8966426.1.pdf?md5=f68bc55b10b99fd0c8ff77364fe5d458,s3://pmc-oa-opendata/PMC8966426.1/PMC8966426.1.txt?md5=92b8d6f2151bb8f55566f2b37924e857,2026-08-31T10:55:04+00:00
PMC8969102,35370608,yes,yes,CC BY,no,no,no,1,35370608,10.3389/fnagi.2022.830943,Multimodal Deep Learning Models for Detecting Dementia From Speech and Transcripts,yes,yes,yes,3,s3://pmc-oa-opendata/PMC8969102.1/PMC8969102.1.xml?md5=9b8ea9363bd065712ba905a0ac07023d,s3://pmc-oa-opendata/PMC8969102.1/PMC8969102.1.pdf?md5=72c9088295ca199ec895aa88cb705016,s3://pmc-oa-opendata/PMC8969102.1/PMC8969102.1.txt?md5=42e23d1cd6d2b9de651abc882d419611,2026-08-31T10:55:05+00:00
PMC8965584,35370614,yes,yes,CC BY,no,no,no,1,35370614,10.3389/fnagi.2022.847223,Optimized Magnetic Stimulation Induced Hypoconnectivity Within the Executive Control Network Yields Cognition Improvements in Alzheimer’s Patients,yes,yes,yes,6,s3://pmc-oa-opendata/PMC8965584.1/PMC8965584.1.xml?md5=61dab4da4d176cf75df262de38c0a395,s3://pmc-oa-opendata/PMC8965584.1/PMC8965584.1.pdf?md5=1c9df20c8dacaa2cf85e9357fb75d8d8,s3://pmc-oa-opendata/PMC8965584.1/PMC8965584.1.txt?md5=eb31954d45a6fe4ec8eb62c7c130cb7b,2026-08-31T10:55:07+00:00
PMC8965623,35370621,yes,yes,CC BY,no,no,no,1,35370621,10.3389/fnagi.2022.800375,Phenome-Wide Association Study of Polygenic Risk Score for Alzheimer’s Disease in Electronic Health Records,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8965623.1/PMC8965623.1.xml?md5=716671e16a5fc41c98b76c1adb0e3316,s3://pmc-oa-opendata/PMC8965623.1/PMC8965623.1.pdf?md5=8c93a557f444f7ab98079dea986c1065,s3://pmc-oa-opendata/PMC8965623.1/PMC8965623.1.txt?md5=55d227511a0b2ebf70482f177459ef7f,2026-08-31T10:55:09+00:00
PMC8968168,35370805,yes,yes,CC BY,no,no,no,1,35370805,10.3389/fpsyt.2022.825710,Case Report: Treatment of Delusions of Theft Based on the Assessment of Photos of Patients' Homes,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8968168.1/PMC8968168.1.xml?md5=7605a6103b260ff07a8d49b663169c5b,s3://pmc-oa-opendata/PMC8968168.1/PMC8968168.1.pdf?md5=156b7dd75b2189ca9d9897f6885a2eb7,s3://pmc-oa-opendata/PMC8968168.1/PMC8968168.1.txt?md5=88d1da2c3adcde9b1a4383af88a0f2bf,2026-08-31T10:55:11+00:00
PMC8965717,35370826,yes,yes,CC BY,no,no,no,1,35370826,10.3389/fpsyt.2022.826135,CAG Repeats Within the Non-pathological Range in the HTT Gene Influence Personality Traits in Patients With Subjective Cognitive Decline: A 13-Year Follow-Up Study,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8965717.1/PMC8965717.1.xml?md5=3ad6a15027bcb042f4c15ca90eb52397,s3://pmc-oa-opendata/PMC8965717.1/PMC8965717.1.pdf?md5=94ca254b2d18ed1f3a98d1d6d1a38ec7,s3://pmc-oa-opendata/PMC8965717.1/PMC8965717.1.txt?md5=a6b13a7c929292c3fa972b8474d520db,2026-08-31T10:55:12+00:00
PMC8964641,35370875,yes,yes,CC BY,no,no,no,1,35370875,10.3389/fneur.2022.844697,Neuroprotective Mechanisms of Glucagon-Like Peptide-1-Based Therapies in Ischemic Stroke: An Update Based on Preclinical Research,yes,yes,yes,1,s3://pmc-oa-opendata/PMC8964641.1/PMC8964641.1.xml?md5=2085f219f30e603d96a9ccdd529a30a8,s3://pmc-oa-opendata/PMC8964641.1/PMC8964641.1.pdf?md5=f35896a9611a8f4c59e75e2991638d78,s3://pmc-oa-opendata/PMC8964641.1/PMC8964641.1.txt?md5=99fff61fae475fdddbbc5304a427fcbf,2026-08-31T10:55:14+00:00
PMC8972194,35372430,yes,yes,CC BY,no,no,no,1,35372430,10.3389/fmed.2022.841326,Psychotropic Medication Use Is Associated With Greater 1-Year Incidence of Dementia After COVID-19 Hospitalization,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8972194.1/PMC8972194.1.xml?md5=649cfc04d1164431bf7c9009ee2b92a4,s3://pmc-oa-opendata/PMC8972194.1/PMC8972194.1.pdf?md5=dacf85747c1d62f276da03ce691f1424,s3://pmc-oa-opendata/PMC8972194.1/PMC8972194.1.txt?md5=3616e346f24e47a8fea6a2c428cd7dd6,2026-08-31T10:55:16+00:00
PMC8967551,35372572,yes,yes,CC BY,no,no,no,1,35372572,10.1155/2022/9443229,Lay Health Workers in Community-Based Care and Management of Dementia: A Qualitative ‘Pre' and ‘Post' Intervention Study in Southwestern Uganda,yes,yes,yes,1,s3://pmc-oa-opendata/PMC8967551.1/PMC8967551.1.xml?md5=108109daffea14405c799695e9b7d527,s3://pmc-oa-opendata/PMC8967551.1/PMC8967551.1.pdf?md5=3767a4d317a8221ecec1ef6c1fef2022,s3://pmc-oa-opendata/PMC8967551.1/PMC8967551.1.txt?md5=0c81a4bf5fcf0cf5b09c963260c87066,2026-08-31T10:55:18+00:00
PMC8919463,35372787,yes,yes,CC BY-NC,no,no,no,1,35372787,10.1136/gpsych-2022-100751,The China Alzheimer Report 2022,yes,yes,yes,5,s3://pmc-oa-opendata/PMC8919463.1/PMC8919463.1.xml?md5=bbe2f99368bde707a9cae83c58a8aff2,s3://pmc-oa-opendata/PMC8919463.1/PMC8919463.1.pdf?md5=583981bb8cb76239a0e5642bbb46b32b,s3://pmc-oa-opendata/PMC8919463.1/PMC8919463.1.txt?md5=613c9902dcfe7c5937b650cf72b3e094,2026-08-31T10:55:19+00:00
PMC9233108,35373386,yes,no,TDM,yes,no,no,1,35373386,10.1002/ana.26364,Association of Apolipoprotein E ɛ4 allele with Enlarged Perivascular Spaces,yes,no,yes,0,s3://pmc-oa-opendata/PMC9233108.1/PMC9233108.1.xml?md5=ffb8f6cd881681e8a7b1bc1a7deb03ed,,s3://pmc-oa-opendata/PMC9233108.1/PMC9233108.1.txt?md5=471782412a292b69edf0778501f1a255,2026-08-31T10:55:21+00:00
PMC9272273,35373837,yes,yes,CC BY,no,no,no,1,35373837,10.1093/sleep/zsac077,"The past, present, and future of sleep measurement in mild cognitive impairment and early dementia—towards a core outcome set: a scoping review",yes,yes,yes,9,s3://pmc-oa-opendata/PMC9272273.1/PMC9272273.1.xml?md5=5961fb4088d591b7898a2adc0c4fd372,s3://pmc-oa-opendata/PMC9272273.1/PMC9272273.1.pdf?md5=44d70665196200d1972b6e5966eead49,s3://pmc-oa-opendata/PMC9272273.1/PMC9272273.1.txt?md5=1986229e6542cfa16870a1e4dc16a7b6,2026-08-31T10:55:23+00:00
PMC9248306,35373881,yes,yes,CC BY-NC-ND,no,no,no,1,35373881,10.1002/hbm.25858,The impact of transfer learning on 3D deep learning convolutional neural network segmentation of the hippocampus in mild cognitive impairment and Alzheimer disease subjects,yes,yes,yes,9,s3://pmc-oa-opendata/PMC9248306.1/PMC9248306.1.xml?md5=4a924135310b6ed1bd0240c595e136a9,s3://pmc-oa-opendata/PMC9248306.1/PMC9248306.1.pdf?md5=dfa4384e3cad07da243141b4c5cb42bf,s3://pmc-oa-opendata/PMC9248306.1/PMC9248306.1.txt?md5=c949f20f5be898d5f899f24c9f27457d,2026-08-31T10:55:24+00:00
PMC8979934,35377002,yes,yes,CC BY,no,no,no,2,35377002,10.1007/s00018-022-04255-9,Aβ/tau oligomer interplay at human synapses supports shifting therapeutic targets for Alzheimer’s disease,yes,yes,yes,18,s3://pmc-oa-opendata/PMC8979934.2/PMC8979934.2.xml?md5=fa2c88b961f2c2b0102d527dc7dfc279,s3://pmc-oa-opendata/PMC8979934.2/PMC8979934.2.pdf?md5=69f6fa7e1431ded0c8896d21a8806f6d,s3://pmc-oa-opendata/PMC8979934.2/PMC8979934.2.txt?md5=ec19eb446500b446f7f3e40d286c23d5,2026-08-31T10:55:26+00:00
PMC9132142,35377319,yes,yes,CC BY,no,no,no,1,35377319,10.2196/29343,Factors Associated With COVID-19 Death in the United States: Cohort Study,yes,yes,yes,5,s3://pmc-oa-opendata/PMC9132142.1/PMC9132142.1.xml?md5=ebe2924206e83e1dcef95d886aa4129c,s3://pmc-oa-opendata/PMC9132142.1/PMC9132142.1.pdf?md5=29dc2a5b77bf37542db08977c54eed3e,s3://pmc-oa-opendata/PMC9132142.1/PMC9132142.1.txt?md5=404daf62a6b67755557f4ab6049c5567,2026-08-31T10:55:28+00:00
PMC8981071,35377391,no,,,,,,,,,,,,,,,,,2026-08-31T10:55:29+00:00
PMC8980909,35377426,yes,yes,CC BY,no,no,no,1,35377426,10.1001/jamanetworkopen.2022.5491,Association of Genetic Variants Linked to Late-Onset Alzheimer Disease With Cognitive Test Performance by Midlife,yes,no,yes,3,s3://pmc-oa-opendata/PMC8980909.1/PMC8980909.1.xml?md5=c2643040bf6ad2d28fe8bc5d5222bf62,,s3://pmc-oa-opendata/PMC8980909.1/PMC8980909.1.txt?md5=c4ddaef4f42250a94183c5f2d71631ad,2026-08-31T10:55:31+00:00
PMC9900695,35377682,yes,no,TDM,yes,no,no,1,35377682,10.1037/neu0000803,Investigating the Diagnostic Accuracy of a Paper-and-Pencil and a Computerized Cognitive Test Battery for Pediatric Mild Traumatic Brain Injury,yes,no,yes,0,s3://pmc-oa-opendata/PMC9900695.1/PMC9900695.1.xml?md5=0e054727da31e23f10dd9ce6482c6706,,s3://pmc-oa-opendata/PMC9900695.1/PMC9900695.1.txt?md5=af868c535fa1452ce78fc3b3338c905a,2026-08-31T10:55:32+00:00
PMC9620776,35377683,yes,no,TDM,yes,no,no,1,35377683,10.1037/neu0000809,Intraindividual Variability in Neuropsychological Performance Predicts Longitudinal Cortical Volume Loss in Early Parkinson’s Disease,yes,no,yes,0,s3://pmc-oa-opendata/PMC9620776.1/PMC9620776.1.xml?md5=86fae2be8ff4711a8d1596afe42a64ac,,s3://pmc-oa-opendata/PMC9620776.1/PMC9620776.1.txt?md5=c66afb3cc30740e2ac88acface0eff5d,2026-08-31T10:55:37+00:00
PMC8979441,35377902,yes,yes,CC BY,no,no,no,1,35377902,10.1371/journal.pone.0265764,Olfactory identification disorders due to Alzheimer’s disease: A new test from France to Quebec,yes,yes,yes,7,s3://pmc-oa-opendata/PMC8979441.1/PMC8979441.1.xml?md5=f69d7e705126b9709df0fdd583d992c0,s3://pmc-oa-opendata/PMC8979441.1/PMC8979441.1.pdf?md5=82c4853797fd6f91ccc0a86e0b1cdd14,s3://pmc-oa-opendata/PMC8979441.1/PMC8979441.1.txt?md5=76c34ae016e747f7a3e25ca585aa7ee3,2026-08-31T10:55:39+00:00
PMC8976617,35378814,yes,yes,CC BY,no,no,yes,1,35378814,10.1155/2022/9404242,Detection of Types of Mental Illness through the Social Network Using Ensembled Deep Learning Model,yes,no,yes,0,s3://pmc-oa-opendata/PMC8976617.1/PMC8976617.1.xml?md5=d0caa4198842ca95275b655e71ba6702,,s3://pmc-oa-opendata/PMC8976617.1/PMC8976617.1.txt?md5=48af110bdf7330d5cab54833b5c40dca,2026-08-31T10:55:41+00:00
PMC8981850,35379177,yes,yes,CC BY,no,no,no,1,35379177,10.1186/s12877-022-02985-w,Cognitive impairment and edentulism among older adults: an observational study using claims data,yes,yes,yes,1,s3://pmc-oa-opendata/PMC8981850.1/PMC8981850.1.xml?md5=c2477095d693345266556b0aca52aec5,s3://pmc-oa-opendata/PMC8981850.1/PMC8981850.1.pdf?md5=b909cf3a83ea0ce1425972ec492dff91,s3://pmc-oa-opendata/PMC8981850.1/PMC8981850.1.txt?md5=23839e027ec46fdc1b3b9f85f27d42c3,2026-08-31T10:55:43+00:00
PMC8978393,35379344,yes,yes,CC BY,no,no,no,1,35379344,10.1186/s13195-022-00991-z,Sex differences in neuropsychiatric symptoms in Alzheimer’s disease dementia: a meta-analysis,yes,yes,yes,7,s3://pmc-oa-opendata/PMC8978393.1/PMC8978393.1.xml?md5=76ebb0f797d2485f562b742711cb4bc8,s3://pmc-oa-opendata/PMC8978393.1/PMC8978393.1.pdf?md5=f4bd226f2eddc9ac414b7d2acdca7b8c,s3://pmc-oa-opendata/PMC8978393.1/PMC8978393.1.txt?md5=93da9cd03d40631de7dafe3d0260458a,2026-08-31T10:55:44+00:00
PMC8981290,35379643,yes,yes,CC BY-NC,no,no,no,1,35379643,10.1136/bmjopen-2021-059317,Modifiable psychosocial risk factors and delayed onset of dementia in older populations: analysis of two prospective US cohorts,yes,yes,yes,5,s3://pmc-oa-opendata/PMC8981290.1/PMC8981290.1.xml?md5=70c8f61dd92646e83330a70492ff4bc4,s3://pmc-oa-opendata/PMC8981290.1/PMC8981290.1.pdf?md5=dff369bac1b94d616383158c91df3368,s3://pmc-oa-opendata/PMC8981290.1/PMC8981290.1.txt?md5=6a0a97b598530f404e4121fa3787f5d7,2026-08-31T10:55:46+00:00
PMC9279742,35379698,yes,yes,CC BY,no,no,no,1,35379698,10.1136/jnnp-2021-328710,Development of a sensitive trial-ready poly(GP) CSF biomarker assay for C9orf72-associated frontotemporal dementia and amyotrophic lateral sclerosis,yes,yes,yes,5,s3://pmc-oa-opendata/PMC9279742.1/PMC9279742.1.xml?md5=bd3da1fa10427c1250b7e212bf151486,s3://pmc-oa-opendata/PMC9279742.1/PMC9279742.1.pdf?md5=ea9ff58ab8faa2c46d17af238064145e,s3://pmc-oa-opendata/PMC9279742.1/PMC9279742.1.txt?md5=0d142c14798fa9ec7977151ef331b451,2026-08-31T10:55:51+00:00
PMC9169937,35379761,no,,,,,,,,,,,,,,,,,2026-08-31T10:55:52+00:00
PMC8980028,35379792,yes,yes,CC BY,no,no,no,1,35379792,10.1038/s41398-022-01910-4,sTREM2 mediates the associations of minimal depressive symptoms with amyloid pathology in prodromal Alzheimer’s disease: The CABLE study,yes,yes,yes,5,s3://pmc-oa-opendata/PMC8980028.1/PMC8980028.1.xml?md5=ab27789c98a59113de1d0397259a1796,s3://pmc-oa-opendata/PMC8980028.1/PMC8980028.1.pdf?md5=8f03d653034bbf8d6f1c321871a9843e,s3://pmc-oa-opendata/PMC8980028.1/PMC8980028.1.txt?md5=483392a7e0ff7f490d87b9409d78a4c9,2026-08-31T10:55:54+00:00
PMC8979946,35379876,yes,yes,CC BY,no,no,no,1,35379876,10.1038/s41598-022-09593-z,A mouse model with widespread expression of the C9orf72-linked glycine–arginine dipeptide displays non-lethal ALS/FTD-like phenotypes,yes,yes,yes,8,s3://pmc-oa-opendata/PMC8979946.1/PMC8979946.1.xml?md5=c3da85c127d31c91790d9b4a692745b9,s3://pmc-oa-opendata/PMC8979946.1/PMC8979946.1.pdf?md5=4cd1179374f3060acb3cd3156c7814eb,s3://pmc-oa-opendata/PMC8979946.1/PMC8979946.1.txt?md5=d12a6d40ba573fa800ed313895475c5d,2026-08-31T10:55:56+00:00
PMC8978175,35379951,yes,yes,,no,no,no,1,35379951,10.1038/s41582-022-00645-6,Early-stage Alzheimer disease: getting trial-ready,yes,yes,yes,5,s3://pmc-oa-opendata/PMC8978175.1/PMC8978175.1.xml?md5=48893ce6f1e2f8cfac7fb1c41bb6d344,s3://pmc-oa-opendata/PMC8978175.1/PMC8978175.1.pdf?md5=d513b739c3a67d603df2393f5e946ec7,s3://pmc-oa-opendata/PMC8978175.1/PMC8978175.1.txt?md5=5d4d85b67106483adc9fe66f0b4c5030,2026-08-31T10:55:57+00:00
PMC9005347,35379992,yes,yes,CC BY,no,no,no,1,35379992,10.1038/s41588-022-01024-z,New insights into the genetic etiology of Alzheimer’s disease and related dementias,yes,yes,yes,10,s3://pmc-oa-opendata/PMC9005347.1/PMC9005347.1.xml?md5=d0fba9972bc202a017b5ba0b0fc019d2,s3://pmc-oa-opendata/PMC9005347.1/PMC9005347.1.pdf?md5=993f468165041ae67000e72444a947fe,s3://pmc-oa-opendata/PMC9005347.1/PMC9005347.1.txt?md5=475d433edd909ad1aaa4c34c9dd663b8,2026-08-31T10:55:59+00:00
PMC8982721,35380317,yes,yes,CC BY,no,no,no,1,35380317,10.1186/s41687-022-00433-2,Impact of clinical symptoms and diagnosis: the electronic Person-Specific Outcome Measure (ePSOM) development programme,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8982721.1/PMC8982721.1.xml?md5=4553902eca2e7df2e83a22ccb3bc867e,s3://pmc-oa-opendata/PMC8982721.1/PMC8982721.1.pdf?md5=0ab61cc1226a372a23e4e68c36545c2b,s3://pmc-oa-opendata/PMC8982721.1/PMC8982721.1.txt?md5=eb64b3664d34dea359b1dc13b4a2ed16,2026-08-31T10:56:01+00:00
PMC9213591,35380356,no,,,,,,,,,,,,,,,,,2026-08-31T10:56:02+00:00
PMC9420747,35380552,yes,no,TDM,yes,no,no,1,35380552,10.1097/WAD.0000000000000507,A novel method for establishing functional change in older adults with cognitive impairment,yes,no,yes,0,s3://pmc-oa-opendata/PMC9420747.1/PMC9420747.1.xml?md5=94a48c634607a5f736623b7a9f479b39,,s3://pmc-oa-opendata/PMC9420747.1/PMC9420747.1.txt?md5=9a366cba1f024263aae129836e62234e,2026-08-31T10:56:04+00:00
PMC9522886,35380555,yes,no,TDM,yes,no,no,1,35380555,10.1097/WAD.0000000000000501,The “sickness” memory: Can patients with Alzheimer’s disease remember the diagnosis announcement?,yes,no,yes,0,s3://pmc-oa-opendata/PMC9522886.1/PMC9522886.1.xml?md5=662c4cc87e087ea350196437bbf8426d,,s3://pmc-oa-opendata/PMC9522886.1/PMC9522886.1.txt?md5=a038e323129ca1d62e78dcfecdbf30d5,2026-08-31T10:56:07+00:00
PMC11270909,35380884,yes,no,TDM,yes,no,no,1,35380884,10.1177/08919887221090213,Towards Defining the Neuroanatomical Basis of Late-Onset Psychiatric Symptoms,yes,no,yes,0,s3://pmc-oa-opendata/PMC11270909.1/PMC11270909.1.xml?md5=45582457c34568bb0f8c267f0a679e66,,s3://pmc-oa-opendata/PMC11270909.1/PMC11270909.1.txt?md5=47c9d8932b0b50c313f73e9b2ba9301b,2026-08-31T10:56:09+00:00
PMC9169643,35380901,yes,yes,CC BY-NC-ND,no,no,no,1,35380901,10.1073/pnas.2113641119,Amyloid-β and tau pathologies relate to distinctive brain dysconnectomics in preclinical autosomal-dominant Alzheimer’s disease,yes,yes,yes,4,s3://pmc-oa-opendata/PMC9169643.1/PMC9169643.1.xml?md5=a72e2b3cfba1343874ef9feac0d8a9e3,s3://pmc-oa-opendata/PMC9169643.1/PMC9169643.1.pdf?md5=e45a4c485db4a39a07bf79e850724abe,s3://pmc-oa-opendata/PMC9169643.1/PMC9169643.1.txt?md5=9faf9655d36ae96843b038840d82da0e,2026-08-31T10:56:11+00:00
PMC8982891,35381010,yes,yes,CC BY,no,no,no,1,35381010,10.1371/journal.pone.0265636,What is the subtype of dementia in patients with fragility hip fracture?,yes,yes,yes,6,s3://pmc-oa-opendata/PMC8982891.1/PMC8982891.1.xml?md5=9be5eb75a02f92daad6f2f6de8d5d149,s3://pmc-oa-opendata/PMC8982891.1/PMC8982891.1.pdf?md5=1d90a9805e07982a296f776871dddd1a,s3://pmc-oa-opendata/PMC8982891.1/PMC8982891.1.txt?md5=338c7a67180654210589df412fe460f7,2026-08-31T10:56:13+00:00
PMC9423712,35381062,no,,,,,,,,,,,,,,,,,2026-08-31T10:56:14+00:00
PMC8979545,35382259,yes,yes,CC BY,yes,no,no,1,35382259,10.1038/s43587-021-00125-4,Long-term prognosis and educational determinants of brain network decline in older adult individuals,yes,yes,yes,6,s3://pmc-oa-opendata/PMC8979545.1/PMC8979545.1.xml?md5=605238c7076461e82a5dbc6084034f3b,s3://pmc-oa-opendata/PMC8979545.1/PMC8979545.1.pdf?md5=13bdca0f96b368b8f285c53f091dd93f,s3://pmc-oa-opendata/PMC8979545.1/PMC8979545.1.txt?md5=68884f908901fbf188ff5f58af85fbb8,2026-08-31T10:56:15+00:00
PMC8985279,35382759,yes,yes,CC BY,no,no,no,1,35382759,10.1186/s12877-022-02994-9,Mortality in nursing home residents stratified according to subtype of dementia: a longitudinal study over three years,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8985279.1/PMC8985279.1.xml?md5=36e7f4bd1fe6dafbfc63c126c889f59f,s3://pmc-oa-opendata/PMC8985279.1/PMC8985279.1.pdf?md5=a39f690e6614fed3a414a921db4c7c8f,s3://pmc-oa-opendata/PMC8985279.1/PMC8985279.1.txt?md5=04d72e52874ba833a69b4379cbfa44ab,2026-08-31T10:56:17+00:00
PMC8981933,35382790,yes,yes,CC BY,no,no,no,1,35382790,10.1186/s12888-022-03876-5,Concordance of self- and informant-rated depressive symptoms in nursing home residents with Dementia: cross-sectional findings,yes,yes,yes,0,s3://pmc-oa-opendata/PMC8981933.1/PMC8981933.1.xml?md5=a47b0cb28070e170e1a272f8aa5a41c8,s3://pmc-oa-opendata/PMC8981933.1/PMC8981933.1.pdf?md5=b05193e22b8eb2ffe342118d34b81e09,s3://pmc-oa-opendata/PMC8981933.1/PMC8981933.1.txt?md5=574f3b7953aa1ef44458e9227494ae7b,2026-08-31T10:56:19+00:00
PMC8985353,35382866,yes,yes,CC BY,no,no,no,1,35382866,10.1186/s13195-022-00986-w,What’s the cut-point?: a systematic investigation of tau PET thresholding methods,yes,yes,yes,7,s3://pmc-oa-opendata/PMC8985353.1/PMC8985353.1.xml?md5=3047a830bc856c19389a47da43b45c06,s3://pmc-oa-opendata/PMC8985353.1/PMC8985353.1.pdf?md5=9bc776741b9ad3d4c5414caf3c3a78b4,s3://pmc-oa-opendata/PMC8985353.1/PMC8985353.1.txt?md5=5c8634af1b6ade1d31e6c42fec6b40d1,2026-08-31T10:56:21+00:00
PMC8985328,35382868,yes,yes,CC BY,no,no,no,1,35382868,10.1186/s13195-022-00989-7,Emotional prosody recognition is impaired in Alzheimer’s disease,yes,yes,yes,1,s3://pmc-oa-opendata/PMC8985328.1/PMC8985328.1.xml?md5=517ace91616711e52efe8fcbd16857b0,s3://pmc-oa-opendata/PMC8985328.1/PMC8985328.1.pdf?md5=46e8104f4b3d66cca0f6fa23664b3551,s3://pmc-oa-opendata/PMC8985328.1/PMC8985328.1.txt?md5=06e643632770b2b812a2e16b527623c3,2026-08-31T10:56:22+00:00
PMC8984034,35383067,yes,yes,CC BY,no,no,no,1,35383067,10.1136/bmjopen-2021-055447,Potentially avoidable causes of hospitalisation in people with dementia: contemporaneous associations by stage of dementia in a South London clinical cohort,yes,yes,yes,3,s3://pmc-oa-opendata/PMC8984034.1/PMC8984034.1.xml?md5=3f109a7e4a17098125cb927a08e1a207,s3://pmc-oa-opendata/PMC8984034.1/PMC8984034.1.pdf?md5=9a32baa2d599b8f8f74566a44b6879d4,s3://pmc-oa-opendata/PMC8984034.1/PMC8984034.1.txt?md5=3aa0c99b29d973d89541897c95489a1e,2026-08-31T10:56:24+00:00
PMC8984041,35383089,yes,yes,CC BY-NC,no,no,no,1,35383089,10.1136/bmjopen-2022-060901,Relationship of age-related hearing loss with cognitive decline and dementia in Sinitic tonal language-speaking populations: protocol for a systematic review and meta-analysis,yes,yes,yes,2,s3://pmc-oa-opendata/PMC8984041.1/PMC8984041.1.xml?md5=787f38e0cd5e4b17b40c1b1755ed30ed,s3://pmc-oa-opendata/PMC8984041.1/PMC8984041.1.pdf?md5=bea6c2dea73b47970d271ae578e2911b,s3://pmc-oa-opendata/PMC8984041.1/PMC8984041.1.txt?md5=d74662398c825754723d6593f1287c8e,2026-08-31T10:56:26+00:00
