pmcid,pmid,doi,title,license_code,is_retracted,is_manuscript,version,source_xml_url,resolved_url,expected_md5,actual_md5,md5_verified,filename,bytes,status,http_status,attempts,downloaded_at_utc,error
PMC9996141,36891595,10.30773/pi.2022.0223,Characteristics of Cognitive Function Changes and Related Factors in Individuals With Cognitive Impairment During the Pandemic of COVID-19: A Retrospective Chart Review Study,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC9996141.1/PMC9996141.1.xml?md5=cdfc16ac3f1a4229160bbc094f4ae31c,https://pmc-oa-opendata.s3.amazonaws.com/PMC9996141.1/PMC9996141.1.xml,cdfc16ac3f1a4229160bbc094f4ae31c,cdfc16ac3f1a4229160bbc094f4ae31c,yes,PMC9996141.xml,163944,ok,200,1,2026-09-01T17:08:58+00:00,
PMC9996143,36891604,10.30773/pi.2023.0054,Retraction to “Korean Version of Mini Mental Status Examination for Dementia Screening and Its Short Form”,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC9996143.1/PMC9996143.1.xml?md5=eb7fbbcd142afc2798f353f30116d2b9,https://pmc-oa-opendata.s3.amazonaws.com/PMC9996143.1/PMC9996143.1.xml,eb7fbbcd142afc2798f353f30116d2b9,eb7fbbcd142afc2798f353f30116d2b9,yes,PMC9996143.xml,14032,ok,200,1,2026-09-01T17:08:59+00:00,
PMC9996510,36911460,10.4103/aian.aian_755_22,Evaluation of Vascular Cognitive Impairment Using the ICMR-Neuro Cognitive Tool Box (ICMR-NCTB) in a Stroke Cohort from India,CC BY-NC-SA,no,no,1,s3://pmc-oa-opendata/PMC9996510.1/PMC9996510.1.xml?md5=3fe4c8c4add8a3251ae65b21c6ce96d8,https://pmc-oa-opendata.s3.amazonaws.com/PMC9996510.1/PMC9996510.1.xml,3fe4c8c4add8a3251ae65b21c6ce96d8,3fe4c8c4add8a3251ae65b21c6ce96d8,yes,PMC9996510.xml,87760,ok,200,1,2026-09-01T17:10:35+00:00,
PMC9996793,36464843,10.1177/07334648221142852,Language-Based Strategies that Support Person-Centered Communication in Formal Home Care Interactions with Persons Living with Dementia,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC9996793.1/PMC9996793.1.xml?md5=558591af2566a4fbb42d70a66654a8e5,https://pmc-oa-opendata.s3.amazonaws.com/PMC9996793.1/PMC9996793.1.xml,558591af2566a4fbb42d70a66654a8e5,558591af2566a4fbb42d70a66654a8e5,yes,PMC9996793.xml,104571,ok,200,1,2026-09-01T16:38:23+00:00,
PMC9996856,36890449,10.1186/s12877-023-03862-w,Association of depressive disorders and dementia with mortality among older people with hip fracture,CC BY,no,no,1,s3://pmc-oa-opendata/PMC9996856.1/PMC9996856.1.xml?md5=461b37bd1a6cc8979a8d914553b67734,https://pmc-oa-opendata.s3.amazonaws.com/PMC9996856.1/PMC9996856.1.xml,461b37bd1a6cc8979a8d914553b67734,461b37bd1a6cc8979a8d914553b67734,yes,PMC9996856.xml,86221,ok,200,1,2026-09-01T17:08:44+00:00,
PMC9997077,36909142,10.1176/appi.prcp.20220036,Interactions Between Neuropsychiatric Symptoms and Alzheimer's Disease Neuroimaging Biomarkers in Predicting Longitudinal Cognitive Decline,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC9997077.1/PMC9997077.1.xml?md5=e189a7d497c8eb2a3bc95acff2031bdb,https://pmc-oa-opendata.s3.amazonaws.com/PMC9997077.1/PMC9997077.1.xml,e189a7d497c8eb2a3bc95acff2031bdb,e189a7d497c8eb2a3bc95acff2031bdb,yes,PMC9997077.xml,151274,ok,200,1,2026-09-01T17:10:16+00:00,
PMC9997084,35551470,10.1007/s00401-022-02432-5,Neuropathological associations of limbic-predominant age-related TDP-43 encephalopathy neuropathological change (LATE-NC) differ between the oldest-old and younger-old,TDM,no,yes,1,s3://pmc-oa-opendata/PMC9997084.1/PMC9997084.1.xml?md5=b452bbba01df75ebca3c52eff91c0f1a,https://pmc-oa-opendata.s3.amazonaws.com/PMC9997084.1/PMC9997084.1.xml,b452bbba01df75ebca3c52eff91c0f1a,b452bbba01df75ebca3c52eff91c0f1a,yes,PMC9997084.xml,152339,ok,200,1,2026-09-01T15:41:33+00:00,
PMC9997142,36908895,10.1016/j.nbas.2022.100048,Asymmetric amyloid deposition in preclinical Alzheimer’s disease: A PET study,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC9997142.1/PMC9997142.1.xml?md5=3c32bb838ac4178b89aa60875288051f,https://pmc-oa-opendata.s3.amazonaws.com/PMC9997142.1/PMC9997142.1.xml,3c32bb838ac4178b89aa60875288051f,3c32bb838ac4178b89aa60875288051f,yes,PMC9997142.xml,112394,ok,200,1,2026-09-01T17:10:11+00:00,
PMC9997144,36908896,10.1016/j.nbas.2022.100035,Capillary function progressively deteriorates in prodromal Alzheimer’s disease: A longitudinal MRI perfusion study,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC9997144.1/PMC9997144.1.xml?md5=6c10272a589b4f60b07d307bf8e160a1,https://pmc-oa-opendata.s3.amazonaws.com/PMC9997144.1/PMC9997144.1.xml,6c10272a589b4f60b07d307bf8e160a1,6c10272a589b4f60b07d307bf8e160a1,yes,PMC9997144.xml,103546,ok,200,1,2026-09-01T17:10:13+00:00,
PMC9997148,36908898,10.1016/j.nbas.2022.100054,Gray matter network properties show distinct associations with CSF p-tau 181 levels and amyloid status in individuals without dementia,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC9997148.1/PMC9997148.1.xml?md5=b7292f2c7047146a5d37bcb0c6008572,https://pmc-oa-opendata.s3.amazonaws.com/PMC9997148.1/PMC9997148.1.xml,b7292f2c7047146a5d37bcb0c6008572,b7292f2c7047146a5d37bcb0c6008572,yes,PMC9997148.xml,111827,ok,200,1,2026-09-01T17:10:14+00:00,
PMC9997171,36911256,10.1016/j.nbas.2023.100065,Cognitive resilience and severe Alzheimer’s disease neuropathology,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC9997171.1/PMC9997171.1.xml?md5=3e486e42204e62d72557cbd4466ae80a,https://pmc-oa-opendata.s3.amazonaws.com/PMC9997171.1/PMC9997171.1.xml,3e486e42204e62d72557cbd4466ae80a,3e486e42204e62d72557cbd4466ae80a,yes,PMC9997171.xml,98138,ok,200,1,2026-09-01T17:10:31+00:00,
PMC9997572,35679806,10.1016/j.neurobiolaging.2022.05.004,"Amyloid, cerebrovascular disease, and neurodegeneration biomarkers are associated with cognitive trajectories in a racially and ethnically diverse, community-based sample",TDM,no,yes,1,s3://pmc-oa-opendata/PMC9997572.1/PMC9997572.1.xml?md5=c90bf515ca43b839666f1da47d1e7100,https://pmc-oa-opendata.s3.amazonaws.com/PMC9997572.1/PMC9997572.1.xml,c90bf515ca43b839666f1da47d1e7100,c90bf515ca43b839666f1da47d1e7100,yes,PMC9997572.xml,191448,ok,200,1,2026-09-01T15:48:43+00:00,
PMC9998651,36894582,10.1038/s41598-023-30075-3,EEG resting-state networks in Alzheimer’s disease associated with clinical symptoms,CC BY,no,no,1,s3://pmc-oa-opendata/PMC9998651.1/PMC9998651.1.xml?md5=10ee35d2d00eb60dba377e2411aabefa,https://pmc-oa-opendata.s3.amazonaws.com/PMC9998651.1/PMC9998651.1.xml,10ee35d2d00eb60dba377e2411aabefa,10ee35d2d00eb60dba377e2411aabefa,yes,PMC9998651.xml,104875,ok,200,1,2026-09-01T17:09:14+00:00,
PMC9998866,36894561,10.1038/s41598-023-28163-5,Detecting type 2 diabetes mellitus cognitive impairment using whole-brain functional connectivity,CC BY,no,no,1,s3://pmc-oa-opendata/PMC9998866.1/PMC9998866.1.xml?md5=642ea76c6c16cf681f0ee57c26320c13,https://pmc-oa-opendata.s3.amazonaws.com/PMC9998866.1/PMC9998866.1.xml,642ea76c6c16cf681f0ee57c26320c13,642ea76c6c16cf681f0ee57c26320c13,yes,PMC9998866.xml,114610,ok,200,1,2026-09-01T17:09:13+00:00,
PMC9999198,36871405,10.1016/j.nicl.2023.103363,The link between static and dynamic brain functional network connectivity and genetic risk of Alzheimer's disease,CC BY-NC-ND,no,no,1,s3://pmc-oa-opendata/PMC9999198.1/PMC9999198.1.xml?md5=8eb3ef4a2d1362bb4f835c5650e77d8f,https://pmc-oa-opendata.s3.amazonaws.com/PMC9999198.1/PMC9999198.1.xml,8eb3ef4a2d1362bb4f835c5650e77d8f,8eb3ef4a2d1362bb4f835c5650e77d8f,yes,PMC9999198.xml,108243,ok,200,1,2026-09-01T17:07:22+00:00,
PMC9999359,36910418,10.1093/braincomms/fcad042,Verbal fluency tests assess global cognitive status but have limited diagnostic differentiation: evidence from a large-scale examination of six neurodegenerative diseases,CC BY,no,no,1,s3://pmc-oa-opendata/PMC9999359.1/PMC9999359.1.xml?md5=ddcf6476c412fe9399a3a93b415769b0,https://pmc-oa-opendata.s3.amazonaws.com/PMC9999359.1/PMC9999359.1.xml,ddcf6476c412fe9399a3a93b415769b0,ddcf6476c412fe9399a3a93b415769b0,yes,PMC9999359.xml,123247,ok,200,1,2026-09-01T17:10:25+00:00,
PMC9999361,36910420,10.1093/braincomms/fcad038,Behavioural subphenotypes and their anatomic correlates in neurodegenerative disease,CC BY,no,no,1,s3://pmc-oa-opendata/PMC9999361.1/PMC9999361.1.xml?md5=62f3a5af6cbcbfa524c2d8866944a606,https://pmc-oa-opendata.s3.amazonaws.com/PMC9999361.1/PMC9999361.1.xml,62f3a5af6cbcbfa524c2d8866944a606,62f3a5af6cbcbfa524c2d8866944a606,yes,PMC9999361.xml,145929,ok,200,1,2026-09-01T17:10:27+00:00,
PMC9999575,36899441,10.1186/s13195-023-01201-0,"Clinical performance and head-to-head comparison of CSF p-tau235 with p-tau181, p-tau217 and p-tau231 in two memory clinic cohorts",CC BY,no,no,1,s3://pmc-oa-opendata/PMC9999575.1/PMC9999575.1.xml?md5=a9b11e4ecc133c22ea6f3e583a901a2f,https://pmc-oa-opendata.s3.amazonaws.com/PMC9999575.1/PMC9999575.1.xml,a9b11e4ecc133c22ea6f3e583a901a2f,a9b11e4ecc133c22ea6f3e583a901a2f,yes,PMC9999575.xml,133379,ok,200,1,2026-09-01T17:09:38+00:00,
PMC9999590,36895019,10.1186/s13195-023-01195-9,Assessment of Alzheimer-related pathologies of dementia using machine learning feature selection,CC BY,no,no,1,s3://pmc-oa-opendata/PMC9999590.1/PMC9999590.1.xml?md5=bd2058a7faeb0defd84a351bfebc2624,https://pmc-oa-opendata.s3.amazonaws.com/PMC9999590.1/PMC9999590.1.xml,bd2058a7faeb0defd84a351bfebc2624,bd2058a7faeb0defd84a351bfebc2624,yes,PMC9999590.xml,164398,ok,200,1,2026-09-01T17:09:17+00:00,
PMC9999619,36894900,10.1186/s12877-023-03876-4,"Acceptability of patient-centered, multi-disciplinary medication therapy management recommendations: results from the INCREASE randomized study",CC BY,no,no,1,s3://pmc-oa-opendata/PMC9999619.1/PMC9999619.1.xml?md5=db2ce4c01840010482119ba86b04f3b4,https://pmc-oa-opendata.s3.amazonaws.com/PMC9999619.1/PMC9999619.1.xml,db2ce4c01840010482119ba86b04f3b4,db2ce4c01840010482119ba86b04f3b4,yes,PMC9999619.xml,80495,ok,200,1,2026-09-01T17:09:16+00:00,
PMC10000599,36900405,10.3390/cancers15051615,First-Line Immunotherapy with Check-Point Inhibitors: Prospective Assessment of Cognitive Function,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10000599.1/PMC10000599.1.xml?md5=7203004e620dffa5e961f0767b987d1f,https://pmc-oa-opendata.s3.amazonaws.com/PMC10000599.1/PMC10000599.1.xml,7203004e620dffa5e961f0767b987d1f,7203004e620dffa5e961f0767b987d1f,yes,PMC10000599.xml,211036,ok,200,1,2026-09-01T17:09:43+00:00,
PMC10000713,36899817,10.3390/cells12050681,Decoy Receptors Regulation by Resveratrol in Lipopolysaccharide-Activated Microglia,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10000713.1/PMC10000713.1.xml?md5=07bf5853b74f612ddf0705f2e040cf65,https://pmc-oa-opendata.s3.amazonaws.com/PMC10000713.1/PMC10000713.1.xml,07bf5853b74f612ddf0705f2e040cf65,07bf5853b74f612ddf0705f2e040cf65,yes,PMC10000713.xml,105193,ok,200,1,2026-09-01T17:09:39+00:00,
PMC10000752,36899831,10.3390/cells12050694,Intrahippocampal Inoculation of Aβ1–42 Peptide in Rat as a Model of Alzheimer’s Disease Identified MicroRNA-146a-5p as Blood Marker with Anti-Inflammatory Function in Astrocyte Cells,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10000752.1/PMC10000752.1.xml?md5=a49a5c99532c540dc0724a5a6b5337e0,https://pmc-oa-opendata.s3.amazonaws.com/PMC10000752.1/PMC10000752.1.xml,a49a5c99532c540dc0724a5a6b5337e0,a49a5c99532c540dc0724a5a6b5337e0,yes,PMC10000752.xml,186734,ok,200,1,2026-09-01T17:09:41+00:00,
PMC10001034,36911809,10.2147/CIA.S394821,Early Diagnosis of Alzheimer’s Disease: Moving Toward a Blood-Based Biomarkers Era,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC10001034.1/PMC10001034.1.xml?md5=b5e7d05d36af94cac346ab387f7aebca,https://pmc-oa-opendata.s3.amazonaws.com/PMC10001034.1/PMC10001034.1.xml,b5e7d05d36af94cac346ab387f7aebca,b5e7d05d36af94cac346ab387f7aebca,yes,PMC10001034.xml,61322,ok,200,1,2026-09-01T17:10:36+00:00,
PMC10001493,36901428,10.3390/ijerph20054410,HUG: A Compassionate Approach to Designing for Wellbeing in Dementia Care,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10001493.1/PMC10001493.1.xml?md5=556876625f1639f87361c32c3a808d3d,https://pmc-oa-opendata.s3.amazonaws.com/PMC10001493.1/PMC10001493.1.xml,556876625f1639f87361c32c3a808d3d,556876625f1639f87361c32c3a808d3d,yes,PMC10001493.xml,83171,ok,200,1,2026-09-01T17:09:48+00:00,
PMC10001691,36901017,10.3390/ijerph20054006,Collaboration for Developing and Sustaining Community Dementia-Friendly Initiatives: A Realist Evaluation,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10001691.1/PMC10001691.1.xml?md5=e7059293eeba0f5caf83c2e5abe89e3e,https://pmc-oa-opendata.s3.amazonaws.com/PMC10001691.1/PMC10001691.1.xml,e7059293eeba0f5caf83c2e5abe89e3e,e7059293eeba0f5caf83c2e5abe89e3e,yes,PMC10001691.xml,189985,ok,200,1,2026-09-01T17:09:45+00:00,
PMC10001852,36901420,10.3390/ijerph20054412,"Relationship between APOE, PER2, PER3 and OX2R Genetic Variants and Neuropsychiatric Symptoms in Patients with Alzheimer’s Disease",CC BY,no,no,1,s3://pmc-oa-opendata/PMC10001852.1/PMC10001852.1.xml?md5=20fd91b044dd3ff1fc8617c87a097090,https://pmc-oa-opendata.s3.amazonaws.com/PMC10001852.1/PMC10001852.1.xml,20fd91b044dd3ff1fc8617c87a097090,20fd91b044dd3ff1fc8617c87a097090,yes,PMC10001852.xml,198771,ok,200,1,2026-09-01T17:09:47+00:00,
PMC10002471,36436304,10.1016/j.neurobiolaging.2022.10.011,Association of homocysteine-related subcortical brain atrophy with white matter lesion volume and cognition in healthy aging,TDM,no,yes,1,s3://pmc-oa-opendata/PMC10002471.1/PMC10002471.1.xml?md5=18e2d399072e8f6c4bce0fb4bc62838a,https://pmc-oa-opendata.s3.amazonaws.com/PMC10002471.1/PMC10002471.1.xml,18e2d399072e8f6c4bce0fb4bc62838a,18e2d399072e8f6c4bce0fb4bc62838a,yes,PMC10002471.xml,135157,ok,200,1,2026-09-01T16:36:23+00:00,
PMC10002814,36909654,10.21203/rs.3.rs-2577025/v1,Predictors of Cognitive Decline in Healthy Middle-Aged Individuals with Asymptomatic Alzheimer’s Disease,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10002814.1/PMC10002814.1.xml?md5=8a7fecea882368772034098a08c5ca63,https://pmc-oa-opendata.s3.amazonaws.com/PMC10002814.1/PMC10002814.1.xml,8a7fecea882368772034098a08c5ca63,8a7fecea882368772034098a08c5ca63,yes,PMC10002814.xml,159163,ok,200,1,2026-09-01T17:10:20+00:00,
PMC10002839,36909609,10.21203/rs.3.rs-2583037/v1,Pathway-specific polygenic risk scores correlate with clinical status and Alzheimer’s-related biomarkers,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10002839.1/PMC10002839.1.xml?md5=3648c7c04efb122be9fed71dd98daace,https://pmc-oa-opendata.s3.amazonaws.com/PMC10002839.1/PMC10002839.1.xml,3648c7c04efb122be9fed71dd98daace,3648c7c04efb122be9fed71dd98daace,yes,PMC10002839.xml,141199,ok,200,1,2026-09-01T17:10:18+00:00,
PMC10002844,36909637,10.21203/rs.3.rs-2574215/v1,Bumetanide Exposure Association with Alzheimer’s Disease Risk,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10002844.1/PMC10002844.1.xml?md5=51946df837bd8c2c832e89d5da9c4861,https://pmc-oa-opendata.s3.amazonaws.com/PMC10002844.1/PMC10002844.1.xml,51946df837bd8c2c832e89d5da9c4861,51946df837bd8c2c832e89d5da9c4861,yes,PMC10002844.xml,41540,ok,200,1,2026-09-01T17:10:19+00:00,
PMC10002862,36902271,10.3390/ijms24054839,Exploration of the Shared Molecular Mechanisms between COVID-19 and Neurodegenerative Diseases through Bioinformatic Analysis,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10002862.1/PMC10002862.1.xml?md5=81f43abe773eb20e06c230160b630e36,https://pmc-oa-opendata.s3.amazonaws.com/PMC10002862.1/PMC10002862.1.xml,81f43abe773eb20e06c230160b630e36,81f43abe773eb20e06c230160b630e36,yes,PMC10002862.xml,214636,ok,200,1,2026-09-01T17:09:52+00:00,
PMC10002888,36923235,10.14283/jarlife.2022.1,Utility of Polygenic Risk Scoring to Predict Cognitive Impairment as Measured by Preclinical Alzheimer Cognitive Composite Score,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10002888.1/PMC10002888.1.xml?md5=b9d2acb45d29e2e3d5a28a6baa1c7739,https://pmc-oa-opendata.s3.amazonaws.com/PMC10002888.1/PMC10002888.1.xml,b9d2acb45d29e2e3d5a28a6baa1c7739,b9d2acb45d29e2e3d5a28a6baa1c7739,yes,PMC10002888.xml,71439,ok,200,1,2026-09-01T17:11:27+00:00,
PMC10003549,36902671,10.3390/jcm12051883,The Potential Roles of Exosomes Carrying APP and Tau Cleavage Products in Alzheimer’s Disease,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10003549.1/PMC10003549.1.xml?md5=84d4904305d450e7cbb5c66a502f5299,https://pmc-oa-opendata.s3.amazonaws.com/PMC10003549.1/PMC10003549.1.xml,84d4904305d450e7cbb5c66a502f5299,84d4904305d450e7cbb5c66a502f5299,yes,PMC10003549.xml,168941,ok,200,1,2026-09-01T17:09:54+00:00,
PMC10003666,36902268,10.3390/ijms24054838,Paeoniflorin Attenuates Lipopolysaccharide-Induced Cognitive Dysfunction by Inhibition of Amyloidogenesis in Mice,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10003666.1/PMC10003666.1.xml?md5=defbb0d0566062601c4267aa52ac6655,https://pmc-oa-opendata.s3.amazonaws.com/PMC10003666.1/PMC10003666.1.xml,defbb0d0566062601c4267aa52ac6655,defbb0d0566062601c4267aa52ac6655,yes,PMC10003666.xml,114740,ok,200,1,2026-09-01T17:09:50+00:00,
PMC10004285,36820771,10.1590/1806-9282.20221082,Evaluation of comorbid diseases in obstructive sleep apnea syndrome,CC BY-NC,no,no,1,s3://pmc-oa-opendata/PMC10004285.1/PMC10004285.1.xml?md5=10a88115786ecd4e4280023b678264ed,https://pmc-oa-opendata.s3.amazonaws.com/PMC10004285.1/PMC10004285.1.xml,10a88115786ecd4e4280023b678264ed,10a88115786ecd4e4280023b678264ed,yes,PMC10004285.xml,59595,ok,200,1,2026-09-01T17:03:01+00:00,
PMC10005581,36904280,10.3390/nu15051282,Prospective Study of Diet Quality and the Risk of Dementia in the Oldest Old,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10005581.1/PMC10005581.1.xml?md5=f169c362977c4a87f060ac0ec730df9b,https://pmc-oa-opendata.s3.amazonaws.com/PMC10005581.1/PMC10005581.1.xml,f169c362977c4a87f060ac0ec730df9b,f169c362977c4a87f060ac0ec730df9b,yes,PMC10005581.xml,151398,ok,200,1,2026-09-01T17:09:55+00:00,
PMC10005937,36577842,10.1038/s41380-022-01926-8,"Golgi apparatus, endoplasmic reticulum and mitochondrial function implicated in Alzheimer’s disease through polygenic risk and RNA sequencing",CC BY,no,no,1,s3://pmc-oa-opendata/PMC10005937.1/PMC10005937.1.xml?md5=826a0cbdaa072bcdedf6074b86341a12,https://pmc-oa-opendata.s3.amazonaws.com/PMC10005937.1/PMC10005937.1.xml,826a0cbdaa072bcdedf6074b86341a12,826a0cbdaa072bcdedf6074b86341a12,yes,PMC10005937.xml,111710,ok,200,1,2026-09-01T16:46:42+00:00,
PMC10005941,36577843,10.1038/s41380-022-01912-0,Hydroxychloroquine lowers Alzheimer’s disease and related dementias risk and rescues molecular phenotypes related to Alzheimer’s disease,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10005941.1/PMC10005941.1.xml?md5=e1341a41a0860d9e881b895086a9dacb,https://pmc-oa-opendata.s3.amazonaws.com/PMC10005941.1/PMC10005941.1.xml,e1341a41a0860d9e881b895086a9dacb,e1341a41a0860d9e881b895086a9dacb,yes,PMC10005941.xml,151786,ok,200,1,2026-09-01T16:46:43+00:00,
PMC10005946,36481934,10.1038/s41380-022-01900-4,"Predictors of longitudinal cognitive ageing from age 70 to 82 including APOE e4 status, early-life and lifestyle factors: the Lothian Birth Cohort 1936",CC BY,no,no,1,s3://pmc-oa-opendata/PMC10005946.1/PMC10005946.1.xml?md5=78c374c806e1a7c6ea46386811d8b605,https://pmc-oa-opendata.s3.amazonaws.com/PMC10005946.1/PMC10005946.1.xml,78c374c806e1a7c6ea46386811d8b605,78c374c806e1a7c6ea46386811d8b605,yes,PMC10005946.xml,225161,ok,200,1,2026-09-01T16:39:23+00:00,
PMC10005956,36474000,10.1038/s41380-022-01878-z,Neuroinflammation is independently associated with brain network dysfunction in Alzheimer’s disease,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10005956.1/PMC10005956.1.xml?md5=87c8af214a0f619457c43b6ea6939d1c,https://pmc-oa-opendata.s3.amazonaws.com/PMC10005956.1/PMC10005956.1.xml,87c8af214a0f619457c43b6ea6939d1c,87c8af214a0f619457c43b6ea6939d1c,yes,PMC10005956.xml,125122,ok,200,1,2026-09-01T16:38:59+00:00,
PMC10005967,36447011,10.1038/s41380-022-01875-2,"Discriminative binding of tau PET tracers PI2620, MK6240 and RO948 in Alzheimer’s disease, corticobasal degeneration and progressive supranuclear palsy brains",CC BY,no,no,1,s3://pmc-oa-opendata/PMC10005967.1/PMC10005967.1.xml?md5=b8f9a0ee19e522b8415414b28a647f01,https://pmc-oa-opendata.s3.amazonaws.com/PMC10005967.1/PMC10005967.1.xml,b8f9a0ee19e522b8415414b28a647f01,b8f9a0ee19e522b8415414b28a647f01,yes,PMC10005967.xml,151986,ok,200,1,2026-09-01T16:37:11+00:00,
PMC10006166,36899015,10.1038/s41598-023-29704-8,Neurofilament-light chain quantification by Simoa and Ella in plasma from patients with dementia: a comparative study,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10006166.1/PMC10006166.1.xml?md5=02ef7741b0e9243de31487f99dbea974,https://pmc-oa-opendata.s3.amazonaws.com/PMC10006166.1/PMC10006166.1.xml,02ef7741b0e9243de31487f99dbea974,02ef7741b0e9243de31487f99dbea974,yes,PMC10006166.xml,67089,ok,200,1,2026-09-01T17:09:36+00:00,
PMC10006346,36642803,10.1002/bimj.202200021,Bayesian and Influence Function-Based Empirical Likelihoods for Inference of Sensitivity to the Early Diseased Stage in Diagnostic Tests,TDM,no,yes,1,s3://pmc-oa-opendata/PMC10006346.1/PMC10006346.1.xml?md5=36dabadba4bd5db636983a730c2ba226,https://pmc-oa-opendata.s3.amazonaws.com/PMC10006346.1/PMC10006346.1.xml,36dabadba4bd5db636983a730c2ba226,36dabadba4bd5db636983a730c2ba226,yes,PMC10006346.xml,494165,ok,200,1,2026-09-01T16:51:47+00:00,
PMC10006397,36124357,10.1111/jnp.12289,The impact of conventional versus robust norming on cognitive characterization and clinical classification of MCI and dementia,TDM,no,yes,1,s3://pmc-oa-opendata/PMC10006397.1/PMC10006397.1.xml?md5=8893c2da13cae958fe018701eb7cc1ce,https://pmc-oa-opendata.s3.amazonaws.com/PMC10006397.1/PMC10006397.1.xml,8893c2da13cae958fe018701eb7cc1ce,8893c2da13cae958fe018701eb7cc1ce,yes,PMC10006397.xml,142206,ok,200,1,2026-09-01T16:17:05+00:00,
PMC10007845,36906584,10.1186/s12974-023-02749-2,[18F]F-DED PET imaging of reactive astrogliosis in neurodegenerative diseases: preclinical proof of concept and first-in-human data,CC BY,no,no,1,s3://pmc-oa-opendata/PMC10007845.1/PMC10007845.1.xml?md5=cafd2451d67c1cb7d5c0799209113d62,https://pmc-oa-opendata.s3.amazonaws.com/PMC10007845.1/PMC10007845.1.xml,cafd2451d67c1cb7d5c0799209113d62,cafd2451d67c1cb7d5c0799209113d62,yes,PMC10007845.xml,144492,ok,200,1,2026-09-01T17:09:59+00:00,
