canonical_document_id,duplicate_document_id,duplicate_reason,similarity_method,similarity_score,decision
PMC8215562.1,PMC8215562.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8216267.1,PMC8216267.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8217890.1,PMC8217890.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8218276.1,PMC8218276.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8224257.1,PMC8224257.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8233295.1,PMC8233295.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8235903.1,PMC8235903.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8235918.1,PMC8235918.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8240963.1,PMC8240963.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8242286.1,PMC8242286.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8242436.1,PMC8242436.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8244451.1,PMC8244451.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8247619.1,PMC8247619.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8248876.1,PMC8248876.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8253243.1,PMC8253243.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8258736.1,PMC8258736.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8262255.1,PMC8262255.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8265285.1,PMC8265285.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8270872.1,PMC8270872.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8270882.1,PMC8270882.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8273186.1,PMC8273186.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8276611.1,PMC8276611.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8276787.1,PMC8276787.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8278245.1,PMC8278245.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8282407.1,PMC8282407.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8286432.1,PMC8286432.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8286436.1,PMC8286436.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8287105.1,PMC8287105.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8294664.1,doi,exact_key,1.0,recorded_not_deleted
PMC8294713.1,PMC8294713.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8295641.1,PMC8295641.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8295643.1,PMC8295643.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8297994.1,PMC8297994.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8298139.1,PMC8298139.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8300991.1,PMC8300991.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8300992.1,PMC8300992.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8301732.1,PMC8301732.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8302509.1,PMC8302509.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8311801.1,PMC8311801.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8311801.1,PMC8311801.3,pmid,exact_key,1.0,recorded_not_deleted
PMC8312352.1,PMC8312352.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8315497.1,PMC8315497.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8321433.1,PMC8321433.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8325256.1,PMC8325256.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8340623.1,PMC8340623.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8341051.1,PMC8341051.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8342270.1,PMC8342270.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8342271.1,PMC8342271.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8342894.1,PMC8342894.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8349378.1,PMC8349378.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8349709.1,PMC8349709.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8358233.1,PMC8358233.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8363209.1,PMC8363209.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8369319.1,PMC8369319.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8370062.1,PMC8370079.1,title_year,exact_key,1.0,recorded_not_deleted
PMC8370129.1,PMC8370129.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8370129.1,PMC8370129.3,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8375512.1,doi,exact_key,1.0,recorded_not_deleted
PMC8384409.1,PMC8384409.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8384586.1,PMC8384586.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8385483.1,PMC8385483.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8387369.1,PMC8387369.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8390115.1,PMC8390115.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8395586.1,doi,exact_key,1.0,recorded_not_deleted
PMC8409278.1,PMC8409278.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8409430.1,doi,exact_key,1.0,recorded_not_deleted
PMC8409907.1,PMC8409907.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8410881.1,PMC8410881.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8412067.1,PMC8412067.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8413691.1,PMC8413691.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8424080.1,PMC8424080.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8424411.1,PMC8424411.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8436865.1,PMC8436865.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8439443.1,doi,exact_key,1.0,recorded_not_deleted
PMC8441033.1,PMC8441033.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8441710.1,PMC8441710.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8441952.1,PMC8441952.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8443115.1,PMC8443115.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8445631.1,doi,exact_key,1.0,recorded_not_deleted
PMC8452826.1,PMC8452826.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8454696.1,PMC8454696.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8456688.1,PMC8456688.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8457031.1,PMC8457031.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8458006.1,PMC8458006.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8460190.1,PMC8460190.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8479506.1,PMC8479506.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8483808.1,PMC8483808.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8483920.1,PMC8483920.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8483920.1,PMC8483920.3,pmid,exact_key,1.0,recorded_not_deleted
PMC8495442.1,PMC8495442.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8496617.1,PMC8496617.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8500089.1,PMC8500089.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8501163.1,PMC8501163.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8504407.1,PMC8504407.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8511610.1,PMC8511610.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8512650.1,PMC8512650.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8515555.1,PMC8515555.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8519060.1,PMC8519060.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8519157.1,PMC8519157.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8524211.1,PMC8524211.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8525708.1,doi,exact_key,1.0,recorded_not_deleted
PMC8527970.1,PMC8527970.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8529862.1,PMC8529862.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8541819.1,PMC8541819.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8543109.1,PMC8543109.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8543665.1,PMC8543665.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8543666.1,PMC8543666.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8545024.1,PMC8545024.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8545042.1,PMC8545042.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8545048.1,PMC8545048.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8549425.1,PMC8549425.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8553905.1,PMC8553905.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8556784.1,PMC8556784.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8562312.1,PMC8562312.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8567341.1,PMC8567341.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8570532.1,PMC8570532.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8570590.1,PMC8570590.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8572071.1,PMC8572071.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8572080.1,PMC8572080.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8580311.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8580526.1,doi,exact_key,1.0,recorded_not_deleted
PMC8581127.1,PMC8581127.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8590975.1,PMC8590975.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8591585.1,PMC8591585.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8594294.1,PMC8594294.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8599075.1,PMC8599075.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8605447.1,PMC8605447.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8616573.1,PMC8616573.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8626532.1,PMC8626532.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8635477.1,PMC8635477.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8637036.1,PMC8637036.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8639185.1,PMC8639185.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8652998.1,PMC8652998.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8654362.1,doi,exact_key,1.0,recorded_not_deleted
PMC8656144.1,PMC8656144.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8661126.1,PMC8661126.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8661128.1,PMC8661128.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8663799.1,PMC8663799.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8670319.1,PMC8670319.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8672158.1,PMC8672158.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8677549.1,PMC8677549.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8683809.1,PMC8683809.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8685232.1,PMC8685232.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8686327.1,PMC8686327.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8686345.1,PMC8686345.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8687633.1,PMC8687633.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8689977.1,PMC8689977.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8720645.1,PMC8720645.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8722526.1,PMC8722526.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8727681.1,PMC8727681.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8730190.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8730532.1,doi,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8730533.1,doi,exact_key,1.0,recorded_not_deleted
PMC8732829.1,PMC8732829.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8733433.1,PMC8733433.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8738505.1,PMC8738505.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8745481.1,PMC8745481.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8753109.1,PMC8753109.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8754072.1,PMC8754072.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8758476.1,PMC8758476.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8758485.1,PMC8758485.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8759225.1,PMC8759225.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8760871.1,PMC8760871.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8761089.1,PMC8761089.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8763414.1,PMC8763414.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8764399.1,PMC8764399.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8764492.1,PMC8764492.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8766893.1,PMC8766893.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8776041.1,PMC8776041.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8776136.1,PMC8776136.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8780045.1,PMC8780045.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8786624.1,PMC8786624.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8791082.1,PMC8791082.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8792094.1,PMC8792094.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8794918.1,PMC8794918.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8799983.1,PMC8799983.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8801553.1,PMC8801553.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8802743.1,PMC8802743.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8803082.1,PMC8803082.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8809072.1,PMC8809072.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8814777.1,PMC8814777.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8816743.1,PMC8816743.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8821828.1,PMC8821828.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8825285.1,PMC8825285.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8828435.1,PMC8828435.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8831098.1,PMC8831098.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8792094.1,PMC8835345.1,title_year,exact_key,1.0,recorded_not_deleted
PMC8792094.1,PMC8835345.2,title_year,exact_key,1.0,recorded_not_deleted
PMC8840054.1,PMC8840054.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8842505.1,PMC8842505.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8845240.1,PMC8845240.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8848667.1,PMC8848667.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8853401.1,PMC8853401.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8857174.1,PMC8857174.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8857739.1,PMC8857739.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8864187.1,PMC8864187.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8864187.1,PMC8864187.3,pmid,exact_key,1.0,recorded_not_deleted
PMC8865181.1,PMC8865181.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8873001.1,PMC8873001.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8880299.1,PMC8880299.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8882575.1,PMC8882575.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8885119.1,PMC8885119.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8885466.1,PMC8885466.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8885486.1,PMC8885486.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8826405.1,PMC8886446.1,title_year,exact_key,1.0,recorded_not_deleted
PMC8887647.1,PMC8887647.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8887996.1,PMC8887996.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8889402.1,PMC8889402.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8890816.1,PMC8890816.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8890816.1,PMC8890816.3,pmid,exact_key,1.0,recorded_not_deleted
PMC8891113.1,PMC8891113.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8891209.1,PMC8891209.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8891246.1,PMC8891246.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8891594.1,PMC8891594.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8892822.1,PMC8892822.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8892823.1,PMC8892823.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8897347.1,PMC8897347.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8897380.1,PMC8897380.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8898063.1,PMC8898063.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8903511.1,PMC8903511.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8905049.1,PMC8905049.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8916953.1,PMC8916953.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8919652.1,doi,exact_key,1.0,recorded_not_deleted
PMC8920908.1,PMC8920908.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8924349.1,PMC8924349.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8925088.1,PMC8925088.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8930798.1,PMC8930798.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8933761.1,PMC8933761.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8935446.1,PMC8935446.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8935589.1,PMC8935589.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8936163.1,PMC8936163.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8938729.1,PMC8938729.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8939858.1,PMC8939858.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8940185.1,PMC8940185.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8940715.1,PMC8940715.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8942976.1,PMC8942976.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8943360.1,PMC8943360.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8943618.1,PMC8943618.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8949832.1,PMC8949832.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8952142.1,doi,exact_key,1.0,recorded_not_deleted
PMC8956981.1,PMC8956981.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8959280.1,PMC8959280.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8960082.1,PMC8960082.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8960591.1,PMC8960591.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8960751.1,PMC8960751.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8961099.1,PMC8961099.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8961484.1,PMC8961484.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8964823.1,PMC8964823.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8967099.1,PMC8967099.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8970689.1,PMC8970689.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8975178.1,doi,exact_key,1.0,recorded_not_deleted
PMC8975724.1,PMC8975724.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8976111.1,PMC8976111.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8976111.1,PMC8976111.3,pmid,exact_key,1.0,recorded_not_deleted
PMC8976422.1,PMC8976422.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8979934.1,PMC8979934.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8987012.1,PMC8987012.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8988539.1,PMC8988539.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8990637.1,PMC8990637.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8993210.1,PMC8993210.2,pmid,exact_key,1.0,recorded_not_deleted
PMC8996202.1,PMC8996202.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC8997270.1,doi,exact_key,1.0,recorded_not_deleted
PMC9005908.1,PMC9005908.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9008373.1,PMC9008373.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9009167.1,PMC9009167.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC9009383.1,doi,exact_key,1.0,recorded_not_deleted
PMC9009491.1,PMC9009491.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9011610.1,PMC9011610.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9011667.1,PMC9011667.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9012155.1,PMC9012155.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9013492.1,PMC9013492.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9014653.1,PMC9014653.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9014819.1,PMC9014819.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9035002.1,PMC9035002.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9039601.1,PMC9039601.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9046462.1,PMC9046462.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9046716.1,PMC9046716.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9047390.1,PMC9047390.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9047641.1,PMC9047641.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9051822.1,PMC9051822.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9054681.1,PMC9054681.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9056891.1,PMC9056891.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9056891.1,PMC9056891.3,pmid,exact_key,1.0,recorded_not_deleted
PMC9060551.1,PMC9060551.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9069424.1,PMC9069424.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9070807.1,PMC9070807.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9073984.1,PMC9073984.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9079214.1,PMC9079214.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9081958.1,PMC9081958.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9082466.1,PMC9082466.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9088314.1,PMC9088314.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9094605.1,PMC9094605.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC9095428.1,doi,exact_key,1.0,recorded_not_deleted
PMC9097146.1,PMC9097146.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9098152.1,PMC9098152.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9109433.1,PMC9109433.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9117151.1,PMC9117151.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9117601.1,PMC9117601.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9125886.1,PMC9125886.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9129895.1,PMC9129895.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9132600.1,PMC9132600.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9136197.1,PMC9136197.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9148982.1,PMC9148982.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9149787.1,PMC9149787.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9154738.1,PMC9154738.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9155982.1,PMC9155982.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9156411.1,PMC9156411.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9156414.1,PMC9156414.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9158456.1,PMC9158456.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9160131.1,PMC9160131.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9163025.1,PMC9163025.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9164190.1,PMC9164190.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9164453.1,PMC9164453.2,pmid,exact_key,1.0,recorded_not_deleted
PMC544531.1,PMC9165944.1,doi,exact_key,1.0,recorded_not_deleted
PMC9166533.1,PMC9166533.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9167050.1,PMC9167050.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9173970.1,PMC9173970.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9175529.1,PMC9175529.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9186048.1,PMC9186048.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9190461.1,PMC9190461.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9196697.1,PMC9196697.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9198753.1,PMC9198753.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9200562.1,PMC9200562.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9201260.1,PMC9201260.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9212074.1,PMC9212074.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9212197.1,PMC9212197.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9215138.1,PMC9215138.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9216285.1,PMC9216285.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9219148.1,PMC9219148.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9228481.1,PMC9228481.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9233803.1,PMC9233803.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9233851.1,PMC9233851.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9235165.1,PMC9235165.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9238219.1,PMC9238219.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9239942.1,PMC9239942.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9243829.1,PMC9243829.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9243982.1,PMC9243982.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9245863.1,PMC9245863.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9247923.1,PMC9247923.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9253247.1,PMC9253247.2,pmid,exact_key,1.0,recorded_not_deleted
PMC9257555.1,PMC9257555.2,pmid,exact_key,1.0,recorded_not_deleted
